1234.518221629637,641.4375078688588,1980.5
1217.6696175347367,633.877148910664,1956.7030029296875
1215.4344607860398,621.8470507125483,1937.00634765625
1206.9948603782912,610.5536164536398,1913.707763671875
1190.1515160230933,597.3584223605957,1893.6158447265625
1178.253845871087,583.4428816355278,1877.7713623046875
1170.232263204345,571.0181154127233,1864.9810791015625
1160.152360646361,557.08936374711,1849.8953857421875
1148.4998601449288,542.9183847353639,1835.9664306640625
1136.5309564401507,531.6182515324746,1825.0546875
1121.617807815449,520.7212130355529,1813.8572998046875
1105.9902337069466,510.8188685951247,1805.1356201171875
1090.9489069436092,502.5936558162367,1798.1826171875
1077.2134500161892,495.85827141086565,1792.097412109375
1054.6300691916838,483.7435314682718,1782.3232421875
1038.0692028205958,469.65919007505283,1771.8631591796875
1019.4503048839504,456.43687658467667,1761.31591796875
1002.5471952371632,443.28703321538933,1750.077392578125
986.0177810590742,430.4192171655619,1739.06005859375
966.4806136891169,415.5017751657144,1727.5245361328125
947.352331898264,400.1770098369895,1717.3724365234375
928.7525830417526,388.9672319007821,1708.2325439453125
908.2734275921248,378.0434303670403,1698.8497314453125
885.5271137264756,364.2413966857076,1689.46923828125
868.9212810056023,350.72330650364205,1679.84033203125
851.0934940744505,336.20751108334474,1669.4227294921875
837.5748960154788,325.0604807483888,1659.8250732421875
825.1428203729423,315.36933087477547,1651.240478515625
813.4576703254907,307.7763951127907,1642.68603515625
797.0116099852296,298.69130278571504,1632.289306640625
780.8202948085086,290.9401781507693,1621.227783203125
764.5800745455272,285.6459745463794,1610.4910888671875
751.822239598521,282.8066201512166,1600.3157958984375
746.9645946311359,279.7423869282856,1589.2685546875
731.098504539825,278.84329082002506,1576.25
712.2463451776994,279.8544225637337,1562.279296875
693.448996085244,281.00595049228804,1547.2943115234375
681.107081338729,278.732600794297,1534.7445068359375
668.4506444210957,280.45101005653606,1521.979736328125
654.7526872800956,284.6619056727974,1508.8369140625
645.468080060759,285.6117248633545,1500.8687744140625
636.504726663307,284.2655023716245,1483.646728515625
629.8394958221028,282.05632457555487,1463.433349609375
629.1955897287207,281.62303612348745,1441.854248046875
632.467792190752,281.14722017651354,1418.9234619140625
636.4356220677863,281.4608873080182,1396.5556640625
640.9128264987359,279.6789773225826,1375.27734375
644.5034433621847,277.918217800072,1352.189697265625
646.1521225376698,277.17496666310683,1328.6640625
645.6753305912247,275.9996125249196,1307.2406005859375
641.8178475641853,273.7260701806222,1283.5418701171875
636.6064965271186,269.16432431119,1260.8310546875
630.8436476638523,265.34660268056933,1239.5936279296875
622.7766298844348,261.2968557962581,1218.434326171875
613.7516219096461,258.01243228394617,1198.7197265625
604.0786905845656,255.10873011445372,1181.645263671875
591.5874148581794,252.175141648239,1162.102783203125
581.8034951126855,250.29323508105927,1145.6636962890625
576.3996604885294,249.26972590804442,1135.5096435546875
567.0134609238827,247.18787581571294,1117.2962646484375
558.4324590464406,245.24726290641303,1096.579345703125
550.6984618651085,242.46973111252424,1073.947021484375
545.1211106660854,237.94614779370335,1050.994140625
541.5422931729385,232.46588287011815,1029.53076171875
538.17745729374,226.13118808061967,1006.73046875
535.006642900117,218.94606084314808,983.8231811523438
532.7502162880368,209.60848284115258,962.3549194335938
531.4870397239988,199.4724373668558,943.2298583984375
529.6016445728125,188.66145290768492,924.687255859375
526.1580777415247,176.8446268173563,906.19140625
520.8262496400097,165.84131361882524,886.1930541992188
513.8052762325639,156.68535511387034,865.4407348632812
506.09735620860886,150.41304876912594,844.6041259765625
495.1992256874026,143.70334489895438,821.8463745117188
484.8401882877127,136.24259530406738,801.4505004882812
476.3559537615496,128.89530410083893,782.7222290039062
468.5826121566043,120.95922521645608,763.6075439453125
463.07680383350174,112.15594722192576,743.9284057617188
460.9734449019275,103.11431538537009,724.2695922851562
460.5072608801469,94.28142094527678,703.2294921875
461.23042145481975,87.5834255995553,681.7130737304688
462.89241445496316,80.96360200774244,659.419189453125
464.7978787229012,74.62818354512233,636.9697875976562
467.85157810114913,69.31373873324637,613.920166015625
472.0352856857666,65.55072300704201,590.8755493164062
479.4222776584739,61.76941613162498,567.7993774414062
490.92748698229667,58.11858046654178,545.794677734375
506.49335364722117,55.529334841903854,523.7184448242188
